ship,"(おもに大洋を航行する)船,大型船 / (船の)乗組員"
shirt,"(えり付きの男物)『シャツ』,ワイシャツ / (下着の)シャツ,はだ着(undershirt)"
shock,"(衝突・爆発などの)『衝撃』,(地震の)震動,電撃 / (精神的)『打撃』,ショック"
shoe,『靴』;短靴 / 靴形の物;(馬の)てい鉄(horseshoe);(杖・棒の)石突き;(自動車の)タイヤの外包み;(ブレーキの )輪止め;(そりの)すべり金
shoot,"(…に)‘を'『撃つ』,発射する,‘を'射る,‘を'放つ・‘を'『撃つ』,射る・(…に)‘を'矢つぎばやに出す,浴びせかける / (…に)‘を'放つ,向ける・‘を'突き出す,‘を'出す・‘を'矢のように下る"
shop,"『小売店』,『商店』(store) / (百貨店などの中にある)小さい専門店"
shore,"(海・湖・河の)『岸』,海岸,湖畔,河岸・陸・地方,国(country)"
short,"(長さ・時間・距離などが)『短い』,近い・(人が)『背が低い』・(数量・期間などが)不足の』,乏しい;目標(標準)に達しない・(文などが)『簡潔な』,手短な・『そっけない』,ぞんぞいな,無愛想な・(ケーキなどが)かりかりする,さくさくする・(母音・音節が)短い;(詩の行の母音が)強勢のない・急に,突然・短いもの;欠けているもの・短篇映画(short movie, short subject) ・=short circuit・不足,欠損 / …‘を'短絡させる,ショートさせる"
should,"・・・・『すべきである』,するのが当然である,しなくてはならない・ …『すべきだった[のに]』,するのが当然であった[のに] ・・ …『のはずである』,きっと…だろう・ …『して[しまって]いる(した)はずだ』,きっと…してしまっているだろう・『いったい…かしら』・・…『だろうに』,なのだが: …『だったろうに』,したのだが・…させるのだが,したのだが・『万一…だとしたら』(だとしても) ・…『したいが』,…するところが・ …『するとは』,だなんて・ …『するように』,であることを / ・ …する[ように];…しない[ように],してはいけない[から]"
shoulder,"『肩』;(両肩を含む)上背部 / (責任・重荷を負う)『双肩』,責任を負う能力"
shout,"『叫ぶ,大声を出す』,どなる / …‘を'大声で言う,叫ぶ・『叫び』,大きな呼び声"
show,"‘を'『見せる』,示す / …‘を'『示して』(『説明して』)『教える』・…‘を'『明らかにする』,証明する;…‘を'示す・‘を'『案内する』,導く・…‘を'陳列する;…‘を'展示する;‘を'上映(上演)する"
shower,"『にわか雨』,にわか雪(あられ) ・(涙・弾丸・祝福・批判などの)『雨』,(…の)洪水・共同して金を集めてお祝いのプレゼントを贈ること,祝い品贈呈会(特に結婚や出産を控えた婦人を祝って贈物をするパーティー) ・(また『shower bath』) ・『シャワー』・…に『水を注ぐ』・…を『降り注ぐ』・にわか雨が降る・(…に)降り注ぐ / シャワーを浴びる"
shut,"(…に対して)‘を'『閉める』,閉じる(close) / ‘を'『閉じる』,たたむ"
sick,(人が)『病気の』;(部屋などが)病人の[ための];(顔色などが)病気を示す(思わせる) / 病人
side,"(物体)『面』 / (物体の)『側面』,わき"
sight,"『視力』,視覚(vision)・(…を)『見ること』・見える範囲,視野,視界・『景色』,『光景』,眺め・『名所』・見解・(望遠鏡などの)照準器,照尺,照星・ひどいもの・多数(の…),多量(の…);うんと,ずっと:a sight of money多額の金・…‘を'見つける,認める・ / (照準器で)…‘を'ねらう, ‘に'照準を合わせる"
sign,"(ある事実・状態・感情などの)『表れ』,印,気配,徴侯(indication);(…の)こん跡,計跡・『身ぶり』,手まね,合図 / 『標識』,看板"
signal,"(警告・指示・情報などを伝える)『信号』,合図 / (…の)きっかけ,動機,導火線"
silence,"『静けさ』,音がしないこと / 『沈黙』,無言"
silent,"『音がしない』,静かな / 『沈黙の』,口に出さない;音をたてない・無口の・(…について)意見を述べていない,触れていない"
silver,『銀』(金属元素;化学記号は『Ag』) / (商品・通貨基準としての)銀
simple,"『簡単な』容易な,分かりやすい / (複合に対して)単一の"
simplicity,"『簡単』,平易;(…の)容易 / 『飾り気のなさ』,簡素,地味,質素"
since,"…『以後』[『ずっと』],…以来[ずっと] / …『ので』,…だから"
sincere,"(感情・行動が)『偽りのない』,心からの,真剣な / (人が)『誠実な』,まじめな"
sing,"『歌う』;(…に)歌って聞かせる;(楽器に合わせて)歌う・『鳴く』,さえずる / (…を)詩(歌)にする,(詩(歌)を詠んで)賛美する・歌うように鳴る・自白する;密告する・‘を'歌う・歌って…‘を'(…に)する・…‘を'唱える,詠唱する・…‘を'詩(歌)にする,(詩(歌)に詠んで)賛美する・合唱の集い"
single,"『たった一つ』(『一人』)『の』,単独の;ただ一つ(一人)(もない) / 『一人用の』・『独身の』・個々の,別々の"
sink,"(水平面下に)『沈む』・(…に)『下降する』,落ちる・『量』(『勢い』,『程度など』)『が減る』,弱まる,下がる・悪化する,衰える,下がる・(…の状態に)次第に落ち込む,陥る・(…に)深く入る,しみ込む・‘を'『沈める』・…‘の'水平面の高さを下げる,‘を'低くする・(…まで)…‘の'『量(勢い,程度)を減らす』,‘を'弱める・‘を'掘る・(…に)…‘を'沈み込ませる・(…に)‘を'投ずる / …‘を'隠す;…‘を'無視する・…‘を'だめにする,滅ぼす;失う・(バスケットボールで)‘を'バスケットに入れる・(ゴルフで)‘を'ホールに入れる・(台所・洗濯場・洗面所などの)『流し』・洗面器(washbasin, washbowl) ・下水溝,下水だめ"
sir,"『あなた』,だんな,先生,(警官などが男性を呼び止めて)おい,君 / サー"
sister,"(父母,またその一方が同じ)『~』,『妹』,女のきょうだい / (姉妹のように)親しい女の友(仲間)"
sit,"(…に)『座る』,座っている・着席する・(…に)『止まる』,休む・卵を抱く,巣に就く / (ある場所に)『位置する』・ (画家・写真家のために)ポーズをとる・しっとしている,動かないでいる・(議員・委員などの)職に就いている・開会(開廷)される・(…に)負担となる,重荷となる・(…に)合う,似合う・‘を'座らせる,着席させる・‘に'乗る・‘を'受ける"
situation,"(人の)『立場』,状態,境遇 / (事の)『事態』,形勢,情況"
size,(人や物の)『大きさ』 / 大きいこと
skill,"(…の)『熟練』,技量,腕 / 『特殊技術』,特殊技能"
skin,"(人・動物の)『皮膚』,肌 / (動物からはいだ)『皮』,『毛皮』;皮製品,皮袋"
skirt,(女性用の)『スカート』 / (コート・ドレスなどの腰から下の)すそ
sky,"『空』,上空 / 空模様,天候,気候"
slave,"『奴隷』(どれい) / (欲望・習慣・職業などの)『とりこ』,(…に)ふける人,(他人のために)あくせく働く人"
slavery,"『奴隷制度』;奴隷の身分,奴隷の状態 / (欲望・悪習などの)とりこになっていること"
sleep,"『眠り』,『睡眠』[『状態』] / 一眠り[の時間]"
slide,"『滑る』,滑って進む / (ある場所から)(バランスを崩して)『つるりと滑る』,するっと動く・(ある状態・習慣などに)いつの間にか陥る・いつの間にか過ぎ去る・(…に,…から)(滑るように)そっと動く,人目に立たないように動く・(野球で,走者がタッチを避けようとして,ベースに)滑り込む・…‘を'滑らせる"
slight,"(量・程度が)『わずかの』,少しの / 『取るに足りない』,つまらない(trivial)"
slip,"『滑る』,つるっと滑る・こっそり動く,滑るように動く・いつの間にか過ぎ去る・(服などを)すばやく着る,するっと脱ぐ・だんだん下がる,ずり落ちる・ちよっと間違いをする / (心・記憶などから)消え去る・‘を'滑らせる;(…に)…‘を'滑り込ませる;(…から)…‘を'すっと出す・…に…‘を'そっと渡す,こっそりやる・‘を'するっと着る;…‘を'するっと脱ぐ・…‘から'するっとぬける,脱出する・‘を'解く,ほどく・‘から'消え去る,抜ける・『滑ること』,滑り;足を滑らせること・ちよっとした誤り,失策・(埠頭で)荷揚げ用斜面;修理用船台・スリップ(婦人用肌着) ・まくらカバー(pillowcase)"
slope,"『傾斜する』,坂になる / …‘を'傾斜させる,‘に'勾配をつける"
slow,"(速度・動作などが)『遅い』,のろい / (時計などが)『遅れている』"
small,"(大きさが)『小さい』,小形の;(量が)『少ない』,わずかな / 『取るに足りない』,ささいな(trivial)"
smell,"(調べたりするために)…‘を'『かぐ』,‘の'においをかぐ / …‘を'においで気づく,‘の'においに感づく"
smile,"『ほほえむ』,にっこりする・(…に)好意を示す・…‘な'笑い方をする・…‘を'ほほえんで示す・‘に'ほほえみかけて(…)させる(させない)・『ほほえみ』,微笑"
smoke,"『煙』;煙状のもの / たばこの一服,喫煙"
smooth,"(表面が)『滑らかな』,すべすべした;『平らな』平坦(へいたん)な / (動きが)円滑な,揺れのない"
snake,『ヘビ』(『蛇』) / (蛇のように)ずるく陰険な人
snow,『雪』 / 『降雪』;積雪
so,"『そういうふうに』,『そのように』・『そのようで』,そうで・『それほど』,そんなに・『非常に』,『とても』,たいへん・『その通りで』,『本当に』,確かに,おっしゃるとおり・…『もまた』,『も同様に』・~と同じように…,(~のように)そのように・…『するように』・『その結果』,それで・『それで』,だから・そうか,そうなんだ,どうかな,まさか・それでよし"
soap,『石けん』 / =soap opera
social,"『社会の』,社会的な / 『社交界の』,上流社会の"
society,"(全体として見た人間の)『社会』,世間[の人々],すべての人々 / (特定の利害・文化を共にする人間の)『社会』"
soft,"(押されて形を変えるほど)『柔らかい』 / (木材・金属などが,同種の中で比較的)『柔らかい』"
soften,"‘を'柔らかにする』 / ‘を'穏やかにする,和らげる"
soil,"(植物の成長に適する)『土』,土壌(どじょう) / (特殊な)土"
soldier,"(陸軍の)『軍人』,(特に)『下士官』,『兵士』 / (主義・主張のために闘う勇敢な)戦士,闘士"
solemn,"『まじめな』,謹厳な,重々しい(grave) / 『厳かな（おごそかな）』,厳粛な,荘重な,荘厳な"
solid,"『固体の』,『固形の』 / 『うつろでない』,中身のつまった"
solution,"(問題などを)『解くこと』,解明,解決法 / (問題などの)『解答』,説明"
solve,"‘を'『解く』,解明する,解決する"
some,"『いくらかの』,多少の,少しの・『一部の』,中には[…もある],…である[ものもある] ・『ある』…,何か[の],どこか[の] / 『約』…,…くらいの,…ばかり・相当多い,かなりの・たいした,相当な,なかなかの・『いくらか』,多少,少し,幾分・『ある人たち,あるもの』,[…する人]もある・いくらか,多少,少しは(somewhat) ・かなり,相当"
somebody,"『だれか』,ある人・ひとかどの人物,相当な人・(名前不詳の)だれか"
somehow,"『どうにかして』,なんとか / 『どういうわけか』"
someone,"『だれか』,ある人"
something,"『何か』,あるもの,あること / (…を)いくらか,多少,いささか"
sometimes,"『ときどき』,ときには"
somewhere,"『どこかに』(で),どこかへ / およそ,大体"
son,"『息子』・(男子の)子孫・(場所・主義などの)子,後継者・・お前さん・イエスキリスト"
song,"『歌』,『歌曲』,唱歌 / (歌うための)詩,詩歌"
soon,"『間もなく』,近いうちに / 『早く』,早目に"
sorry,"『悲しいと思う』,すまないと思う,残念に思う / くだらない,貧弱な"
sort,"『種類』,部類(kind) / 性格,性質,タイプ"
soul,"『魂』,霊魂;『心』,精神(spirit) / 『情』,感情,情緒"
sound,"『音』,『音響』,響き・音の聞こえる範囲・(音声としての)音 / (聞いたり,読んだりしたときに受ける)感じ,響き,調子・(無意味な)音(声);騒音,ざわめき・『音を出す』,鳴る,響く・『聞こえる,思える』(進行形にできない) ・‘を'鳴らす・(音で)…‘を'知らせる・…‘を'発音する・‘を'打診する"
soup,『スープ』
south,"『南』,南方 / 南方[地方]"
space,"『空間』,広がり / 『宇宙』,地球の大気圏外(outer space)"
spare,"…‘を'『容赦する』,‘の'命を助ける / ‘を'‘に'させない"
speak,"『話す』,しゃべる,物を言う,口をきく / 『話をする』,うわさをする"
special,"『特別な』,並はずれた,例外的な / (他と異なって)『特殊な』,特別な"
speech,"『話す力』,話す能力・話すこと,言葉・『演説』,話,スピーチ・(人の)『話し方』・(特定の)言語,方言,なまり・(役者の)のせりふ・話法"
speed,"(運動・動作の)『速いこと』,速さ・『速度』,速力(velocity) ・(自動車などの)変速ギア・(写真で) / (フィルムの)感度,感光性"
spell,"‘を'『つづる』,‘の'つづりを言う(書く) ・‘の'『つづりである』・(受動態にできない) ・(結果として)…‘を'招く,意味する・語をつづる,語のつづりを言う(書く)"
spend,(…に)‘を'『使う』 / ‘を'『過ごす』
spin,"(羊毛などから)‘を'『紡ぐ』,(糸などに)‘を'紡ぐ / ‘を'『吐く』;‘を'かける"
spirit,"『精神』,心 / (超自然の)『霊魂』,霊;幽霊,妖精"
spit,"‘を'『吐く』,吐き出す / (…に)‘を'吐き出すように言う"
spite,"悪意,意地悪 / (…への)恨み"
splendid,"『壮麗な』,華やかな,豪華な / (名声・勝利などが)『目ざましい』,りっぱな,輝かしい"
split,"…‘を'『縦に割る』,裂く / …‘を'分割する,ばらばらに分ける"
sport,"『スポーツ』,運動競技 / (個々の)『スポーツ』,運動競技"
spot,"『斑点』(はんてん),まだら,ぶち;(太陽の)黒点 / 『しみ』,よごれ;吹出物,にきび"
spread,"‘を'『広げる』,伸ばす / (…に)…‘を'『薄く塗る;』(…に)…‘を'かける,かぶせる"
spring,"『跳ぶ』,跳ねる,跳躍する / (…に)突然現れる(発生する,起こる)"
square,"『正方形』;四角な物;(チェス・チェッカーなどの盤の,正方形の)目,ます目 / (四角い)『広場』(街路の交差点にあって,しばしば中央に植木や芝などが植えてあり,小公園になっている);広場の回りの建物(街路)(Sq.)"
staff,"『つえ』,棒,さお;旗ざお / (職能・権威などを示す)つえ,権標・指揮棒"
stage,"(劇場・ホールなどの)『舞台』・on stage 舞台上で・・off stage 舞台の陰で ：ステージ;演壇;演劇;俳優業,演劇(舞台)の仕事 / (事件・活動などの)『舞台』,場所"
stain,"(…で)…‘を'『汚す』,‘に'しみをつける / ‘に'『着色する』"
stair,(階段の一つの)『段』 / 『階段』
stamp,"‘を'『踏みつける』;‘を'踏み鳴らす;…‘を'踏みにじる,踏みつぶす / …‘に'『印』(『判』)『を押す』;(印などを)…‘に'押す;(…に)‘を'押す"
stand,"『立つ』,立っている / (すわっていたのが)『立ち上がる』,起立する"
standard,"『標準』,基準,水準,規範 / (度量衡の)基本単位"
star,"『星』;恒(fixed star) / 『星形のもの』;星章,星標(*)(asterisk)"
start,"(…から…に向かって)『出発する』 / 『始まる』,発生する;)…で)始まる,(…から)生じる"
state,"(人・物事の)『状態』,ありさま,様子 / 極度の緊張状態,異常な精神状態"
station,"(人・物の定められた)場所,位置,持ち場,部署 / 『駅』,発着所,停留所;駅舎"
stay,"『とどまる』,いる / (訪問者・客として)(…に)『滞在する』,泊まる"
steady,"(速度・動作などが)『むらのない』,規則的な / 『ぐらつかない』,しっかりした,安定した"
steam,"『蒸気』,湯気,水蒸気 / 蒸気の力"
steel,"『鋼鉄』,鋼(はがね)(炭素を含む鉄) / 『鋼鉄製品』;刀,剣;武器"
steep,"『傾斜の急な』,急勾配(こうばい)の / 極端な,途方もない"
steer,"‘の'『かじをとる』,‘を'操縦する;‘を'操る / ‘を'操縦して進む"
stem,"(草の)『茎』,(木の)『幹』 / 葉柄,花梗(かこう)"
step,"『一歩』,歩み;一歩の距離,歩幅;短い距離 / (階段・はしごの)『段』,踏み段;『階段』"
stick,"(とがったもので)…‘を'『刺す』,突く / (…に)‘を'『突き刺す』,突き立てる"
stiff,"(物が)『堅い』,しなやかでない / (首・肩などが)『硬直した』,凝った,こわばった"
still,"『静止した』,じっとした,動かない;風のない / (場所などが)『静かな』,音を立てない,人が黙っている"
stir,"…‘を'『かき混ぜる』,かき回す;…‘を'(…に入れて)かき混ぜる / ‘を'『かき立てる』;…‘を'扇動する"
stock,"(…の)『在庫品』,仕入れ品,ストック / (…の)貯蔵,蓄え"
stomach,"『胃』 / 『腹』,腹部(abdomen)"
stone,"(物質としての)『石』,石材 / 『小石』,岩石の小片"
stop,‘を'『止める』 / ‘を'停止する
store,"[小売]『店』,商店(shop) / (…の)『蓄え』,貯蔵"
storm,"『あらし』,暴風[雨],荒天 / (感情・言動などの)『あらし』,激発"
story,"(事実に基づいた)『話』,実話 / (架空の,人を楽しませる)『物語』,話"
stove,"『ストーブ』,暖炉 / 『料理用レンジ』(cooker)"
straight,"『まっすぐな』,一直線の / (毛髪などが)まっすぐな"
straighten,"…‘を'『まっすぐにする』 / …‘を'『きちんとする』,整理する"
strange,"『奇妙な』,異常な,変な / 『見た(聞いた)ことのない』,未知の"
straw,"『麦わら』,『わら』 / (1本の)『わら』"
stream,"『小川』,流れ / (気体・液体の)『流れ』"
street,"(両側に歩道と建物のある)『街路』,通り;…街(通り)(st.) / (歩道と区別した)車道"
strength,"(身体的な)『力』,体力,強さ / (精神的な)『力』,強,能力"
strengthen,"…‘を'『強くする』, / 『強くなる』,力がつく"
stretch,‘を'『いっぱいに伸ばす(広げる)』 / ‘を'差し出す
strict,"(人が)『厳しい』,厳格な / <規則などが>『厳しい,』厳重な"
strike,"‘を'『なぐる』;‘を'『たたく』,打つ / ‘を'加える;…‘を'打撃を加える"
string,"『ひも』,糸 / 結びひも,リボン"
strip,"…‘を'『裸にする』;(…を)…からはぎ取って裸にする / (…から)…‘を'『取り去る』,はぎ取る"
stroke,"(こぶし・武器・金づちなどの)『一打ち』,一撃,打告 / (運の)巡り合わせ"
strong,"(身体的に)『力の強い』 / (身体が)『じょうぶな』,健康な"
struggle,"『もがく』,あがく / 『戦う』,奮闘する"
student,"学生,生徒 / (…の)『研究者』,学者"
study,"(一般に)『勉強』,学習すること / (…の)勉強,研究"
stuff,"『材料』,原料,資料 / (ばく然と)『物』"
stupid,"(人が)『ばかな』,愚かな / (言葉などが)『ばかな』,愚かな,非常識な"
subject,"(思考・議論・研究などの)『主題』,問題,議題,話題 / 『科目』,教科,学科"
substance,"『物質』,物 / (…の)『趣旨』,本音"
succeed,"『成功する』,うまくいく / (…に)『成功する』"
success,"『成功』,好結果,上首尾 / 富(地位,名声)を得ること,成功,立身,出世・『成功した人(物,事)』・うまく行くこと・成功者"
such,"『こんな』,あんな / 『そんな』,そのような"
suck,"(…から)‘を'『吸う』,すする / …‘の'汁を吸う(すする)"
sudden,"『突然の』,だしぬけの / 急いだ,あわただしい;急な"
suffer,"(…に)『苦しむ,』悩む,心を痛める,(…で)苦しむ / (…のために)損害を受ける,傷つく"
sugar,砂糖 / (1個・さじ1杯の)砂糖
suggest,"<考え・計画など>‘を'『提案する,』言い出す / …‘を'『連想させる,』思い起こさせる"
suggestion,"『提案,』提案すること / 『提案されたもの(こと)』"
suit,『スーツ』 / (…用の)服
summer,『夏』 / 盛り
sun,"『太陽』,日 / 『日光』"
supper,"『夕食』(一般に一日の最後にとる食事);(夜遅くとる)夜食,軽食 / 夕食のでる社交的集会,夕食会"
supply,"(…に)を『供給する』,与える / (不足物・必要物を)‘に'『供給する』;(…に)…‘を'供給する"
support,"…‘を'『支える』 / ‘を'『養う』,扶養する"
suppose,"(議論のために)…‘と'『仮定する』,考えてみる;…であるとする / …‘と'『思う』,信じる,想像する"
sure,"(人が)『確信して』,自信をもって / (物事が)『確実な』"
surface,"(物の)表面,外面;水面 / 『うわべ』,見かけ"
surprise,"…‘を'『驚かす』,びっくりさせる / …‘を'『不意をつく』,虚をつく"
surround,"…‘を'『囲む』,取り巻く / (…で)…‘に'『囲いをする』"
suspect,"…らしいと思う,‘の'気配を感じる / ‘を'『疑う』,‘に'嫌疑をかける"
suspicion,"(…の)『疑い』,疑惑,嫌疑 / (…という)漠然とした感じ"
suspicious,"(人物・話などが)『疑わしい』,怪しい / 疑い深い,人を疑う"
swallow,『ツバメ』
swear,"(神などにかけて)『誓う,』宣誓する / (宣誓して)(…を)『証言する』"
sweat,"『汗』 / (一般に,物の表面にできる)湿気,露,水滴"
sweep,"…‘を'『掃く』,掃除する / (ほうきで掃くなどして)‘を'『取る』,集める;(…から)…‘を'取る"
sweet,"(砂糖のように)『甘い』;砂糖の入った / 心地よい,香りのよい,美しい,おいしい"
swell,"『大きくなる』,ふくれる,はれる / 『張り出る』,ふくらむ"
swim,"『泳ぐ』,水泳をする / (水上・空中などに)浮かぶ"
swing,"(一定の動きで)…‘を'『振る』,揺り動かす / (一点を軸にして)…‘を'『回転させる』,ぐるりと回す"
sympathetic,"『同情的な』,思いやりのある / 気に入った,好意的な,共鳴する"
sympathy,"『共感』,思いやり / (…に対する)『同情』,哀れみ"
system,"(関連した部分から成る)『体系』,系統,組織[網],装置 / (教育・政治などの)『制度』,機構;体制"
table,"『テーブル』,食卓;(仕事・遊戯などの)台 / 食べ物,料理"
tail,"『尾』,しっぽ / 『尾に似た物』;(飛行機・車の)尾部"
take,"…‘を'『手に取る』,つかむ,握る / (…から)…‘を'(力づくで)『取り上げる』,奪い取る,占領する・‘を'『捕らえる』,‘を'捕獲する・(いくつかある物の中から)…‘を'『選んで取る』,選ぶ・‘を'『勝ち取る』;‘に'勝つ・‘を'『受け取る』,もらう・‘を'受け入れる,に従う;‘を'甘受する・(…な気持ちで)…‘を'受け取る,‘に'反応する・‘を'迎える,預かる,引き受ける;‘を'とる・…‘を'予約する,借り入れる:(定期的に)…‘を'購読する,購入する・(元となるものから)…‘を'取ってくる,(本などから)…‘を'引用する・(体内に)…‘を'『取り入れる』,食べる飲む;‘を'取る・‘を'受ける;‘に'かかる:‘に'染まる;‘が'移る;‘が'付く・‘を'『持って行く』,‘を'『連れて行く』・…‘を'連れ去る;‘を'奪う・(…から)…‘を'減じる,引く・(…で)‘の'心を奪う,‘を'引く・(…へ)…‘を'『運ぶ』,…‘を'導く,…‘を'行かせる・‘に'『乗る』・・‘を'『必要とする』,要する・‘を'『占める』・‘を'『する』,とる,実行する・‘を'とる;‘を'用いる・‘を'利用する・‘を'受ける・‘を'行く,とる・…‘を'書き取る;‘を'描く;‘を'撮る・…‘を'取り扱う,考慮する・責任・義務〉‘を'負う;‘に'就く・…‘を'計る,測定する;…‘を'調査する・・‘を'持つ,抱く・…‘を'『理解する』,分かる・…‘に'当たる(hit) ・‘と'性交する・かかる;かみ合う・つく;芽を出す・効く;つく"
talk,"『話す』,しゃべる,物を言う,口を利く / (考えなどを伝えるために)(…と…について)『語る』,話す,話し合う,論ずる"
tall,(背の)『高い』 / 『背たけ(高さ)が…の』
tap,…‘の'(…を)『軽く打つ』;(…に)…‘を'トントン(コツコツ)と打ちつける / …‘を'トントン(コツコツ)とたたいて作る
taste,"『味覚』 / (…の)『味』,風味"
tax,"(…に対する)税,税金 / (…にとっての)『重荷』,過酷な要求"
taxi,『タクシー』(taxicabの略) / タクシーで行く
tea,"『茶』,(特に)紅茶 / (乾燥した)茶の葉;茶の木"
teach,"‘を'『教える』,‘に'教える / (…で)『教師をする』,教える"
tear,"…‘を'『裂く』,破る,引き裂く / ‘を'『破って作る』"
telegraph,"『電信』,電報 / 電信機"
telephone,『電話機』 / 『電話』(phone)
tell,"…‘を'『話す』,語る,言う;‘に'話す / (…するように)‘に'命じる"
temperature,"『温度』,気温 / (人・動物の)『体温』"
temple,"こめかみ,側頭"
tempt,"(無分別・悪事などに)‘を'『誘惑する』,そそのかす / …‘を'『そそる』,‘の'気を引く"
tend,"(…の)『傾向がある』,(…)しがちである / (ある方向に)向かう,(ある状態に)向かう"
tender,"(特に病人・子供の)世話をする人,看護人;番人,看守 / (大きな船と陸上との連絡や運搬に当たる)付属船,はしけ"
tent,"『テント』,天幕 / テント状のもの"
term,"『専門用語』,術語 / (一般に)語[句],言葉"
terrible,"『恐ろしい』,怖い / 『ひどい』,すさまじい"
test,"(人の能力などの)『試験』,考査,テスト / (物事の)『試験』,検済,試錬,実験"
than,"…『より[も]』,に比べて / …『よりも』"
thank,"(…のことで)‘に'『感謝する,』礼を言う"
that,"『あれ,それ,』あの(その)こと(人,物,時) / (…の)『それ』"
the,"『その』,あの,名の"
theater,"『劇場』,映画館 / 『劇』,演劇"
theatrical,"劇場の,劇の / 芝居がかった,誇張した,わざとらしい"
then,"『その時』,あの時,そのころ / (時間・場所・順番などが)『それから』,その次に,隣に,その[すぐ]後で"
there,"『そこで(に,へ)』,あそこで(に,へ) / 『その時に』,その筒所で,そこで"
therefore,"『それゆえ』,それで;その結果"
these,"『これら』,これ,こちら / 『これらの』,この,こちらの"
they,"『彼らが(は)』,彼女らが(は),それらが(は) / (一般に)『人々』,世間の人"
thick,"『厚い』,分厚い;『太い』 / 『厚さ…の』,太さ…の"
thief,"『泥棒』,(特に)こそどろ,空き巣"
thin,『薄い』 / 細い
thing,"(形のある)『物』,物体;(生物に対しての)『無生物』 / (形のない)『もの』,事,事柄,でき事"
think,"『…‘を'考える』,心に抱く,想像する,思い描く / …‘と'『思う』,信じる,判断する:"
this,"『これ』,この人,こちら / 『今』,現在,今日;『ここ』"
thorough,"『完全な』,完ぺきな / 全くの,根っからの"
those,"『それ[ら]』,あれ[ら],あの人たち / (…の)『それ』"
though,"『…にもかかわらず』,…だけれども)although) / 『たとえ…でも』"
thread,"(縫ったり,織ったりするための)『糸』 / (…の)糸状の物,細長い物"
threat,"『脅し』,脅迫 / (…の)(悪い)『きざし』,前兆"
threaten,"(…で)‘を'『脅す』,脅迫する / …‘を'『言って脅す』"
throat,"(気管・食道部分としての)『のど』,咽喉部 / のど首"
through,"(一方の端から他方へ) / 『…を貫いて,通って』"
throw,"…‘を'『投げる』,ほうる / (…に)…‘を'『投げつける』,‘を'発射する"
thumb,『親指』;(手袋などの)親指の部分 / ‘を'親指でめくる
thunder,『雷鳴』 / (…の)『雷のような大きな音』
thus,"『このように』,かくかくして / 『従って』,だから"
ticket,"『切符』,乗車券;入道券;(宝くじなどの)券,礼 / 正礼,値札,(品質・サイズなどの)表示札"
tide,"『潮[の干満]』,(潮の干満によって起こる)潮流 / (世論などの)『風潮』,全体的傾向,形勢"
tie,"(縄・ひも・包帯などで…に)『…を縛る』,結わえる,縛り付ける / ‘を'『結ぶ』;‘の'ひもを結ぶ"
tight,"『きっちり締まった(結ばれた)』 / 『すきまのない』,(水・空気などの)漏らない"
till,"『…まで[ずっと]』: / 『…まで[…ない]』,…になって初めて[…する]"
time,"(空間に対しての)『時間』,時 / (時計で示される)『時刻』"
tip,"(…の)『先』,はし,先端 / 『先端に付ける物(部分)』"
tire,"‘を'『疲れさせる』,疲労させる / ‘を'『飽きさせる』,うんざりさせる"
title,"(…の)『題名』,題目,題 / 『肩書き』,称号,爵位"
to,"(1)(到着の意を含めて)…『へ』,に,まで / …[のほう]へ;…に[なるまで],その結果…になる"
tobacco,『タバコの木』 / 『タバコの葉』
today,"『きょう[は]』,本日[は] / 『現代では』,今日では"
toe,『足の指』 / (靴・靴下などの)『つま先』
together,"『いっしょに』,共に,連れ立って / 『一団(一体)となるように』"
tomorrow,"『明日[に]』,あした / 『明日』,あした"
ton,"(重量単位の)『トン』 / (容積単位の)トン(物によって異なり,木材では40立方フィート,小麦では20立方フィート)"
tongue,"『舌』 / (食用の牛などの)舌,タン"
tonight,"『今晩』,今夜 / 『今夜[は]』"
too,"…もまた,その上 / 『あまりにも』,過度に,必要以上に"
tool,"(金づち・スパナー・のこぎりなど大工・指物仕事をするための)『道具』,工具 / (機械の部品を切削・加工する)『動力機械』(器具)"
tooth,"『歯』 / 『歯状の物』,(くし・のこぎり・歯車・フォークなど)歯の働きをする物"
top,"(…の)『いちばん上の部分』,最先端,頂上 / (…の)『最上面』,表面"
total,"『総計の』,全体の / 『全くの』,完全な(absolute)"
touch,"(手・指などで)…‘を'『さわる』,‘に'触れる / (…に)…‘を'触れさせる,あてがう"
tough,(物が)『じょうぶな』 / (肉などが)『堅い』
tour,"(数か所に立ち寄る比較的長期の)(…の)『観光旅行』round)(through,in,of)+名》・(特に,見学,観光などの)(…の)『小旅行』round)(through,in,of)+名》・(劇団の)巡業,演奏旅行・(外地の一定の場所での)服務期間・…を旅行する・ / (…を)旅行するround))+名》"
toward,"『…のほうへ』,に向かって / 『…のほうに』,に面して"
towel,"『タオル』,手ぬぐい,手ふき / …‘を'タオルでふく"
tower,"『塔』,タワー / (…の上に)ひときわ高くそびえる,(力・才能などが)ぬきんでている"
town,町 / (田舎と区別して)『都会』;都会生活
toy,"『おもちゃ』,玩具 / 小さくてちゃちな物"
track,"(車・船などの)『通った跡』,(人・動物の)『足跡』 / (人・獣などが通ってできた)『小道』"
trade,"『商業』,商売 / 交換"
train,"『列車』,(練結された)汽車,電車 / (人・車などを長く続く)列,行列"
